gene_id,EC,Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr1-1_0307,3.1.3.16,PAS_chr1-1_0307,139.2784988,140.7603683,109.7309182,139.9185097,120.4081505,117.5470908,123.2199076,110.9678538,117.6954707,115.9665857,121.4076326,115.6505476,111.1632694,,,,,
PAS_chr2-1_0635,3.1.3.16,PAS_chr2-1_0635,470.8665644,524.1336473,959.4138092,561.6352089,547.0155078,520.3752151,541.2238309,500.3433788,508.8264664,551.3639173,513.4092668,526.9309993,520.8641504,,,,,
PAS_chr2-1_0845,3.1.3.16,PAS_chr2-1_0845,34.77908847,36.12090954,27.61278544,35.22727089,29.20882997,26.68832635,29.9672126,22.78804437,25.27096952,27.27975607,25.50543506,26.61749575,25.21004116,,,,,
PAS_chr3_0241,3.1.3.16,PAS_chr3_0241,108.6351808,117.7694172,86.48900419,67.37440643,60.90463167,67.73755367,64.31531705,75.1055956,67.51032054,68.78223127,59.27490027,63.89642862,66.3083201,,,,,
PAS_chr1-4_0523,3.1.3.16,PAS_chr1-4_0523,41.91454933,39.11236589,46.49974127,37.21667377,32.23837437,34.6377841,36.4974478,34.79729427,31.41749937,29.85159821,33.04914314,31.40571185,34.73586449,,,,,
PAS_c131_0017,2.4.1.15 2.4.1.347,PAS_c131_0017,169.2259601,249.7538306,240.5155363,168.7201043,145.1284008,144.4217621,148.7200095,154.4182108,179.146028,162.7881205,176.1416399,154.3965737,152.4805328,,,,,
PAS_chr4_0336,1.1.1.283,PAS_chr4_0336,39.23094004,38.47946872,60.34703314,49.50827109,38.54135919,47.85322204,46.04286214,45.80671065,48.57357205,42.19675309,45.6732136,41.8049502,50.95264341,,,,,
PAS_chr3_0449,1.1.1.283,PAS_chr3_0449,922.2129982,486.690638,1139.939602,620.2241987,607.7620345,580.5104767,531.7840425,489.3049977,593.410188,524.7647897,562.8587669,572.1278681,763.9115,,,,,
PAS_chr3_0448,1.1.1.283,PAS_chr3_0448,33.48389766,34.22082099,61.42738118,65.87311473,58.28256529,67.41593972,66.21356112,62.16617119,74.83559849,70.15954897,83.15770808,74.78955631,77.39567227,,,,,
PAS_chr3_0446,1.1.1.283,PAS_chr3_0446,10.90569695,12.95308653,23.30078855,30.92862565,34.72339863,41.46503405,33.78728992,31.61299694,40.35599919,42.29004883,40.80148284,41.15348657,32.50855524,,,,,
PAS_chr3_0014,1.1.1.283,PAS_chr3_0014,48.12488968,74.20198446,52.27599724,54.98437585,48.36807437,47.02745068,43.60738607,51.2581236,50.83599897,47.76839257,48.67027411,44.60077185,42.11874858,,,,,
PAS_chr3_0447,1.1.1.283,PAS_chr3_0447,42.49387776,47.22325262,60.1051969,82.55190238,74.07658374,84.3757028,78.3266278,73.73337888,87.86279823,83.94088895,94.71322588,86.57267014,96.93244391,,,,,
PAS_chr3_0037,2.8.1.7,PAS_chr3_0037,243.0411026,174.404455,251.7778231,343.0851431,288.4090113,293.909654,308.8450129,277.3681403,271.6197885,260.3434014,259.3850804,255.5212675,258.3464013,,,,,
PAS_chr3_0039,1.1.1.85,PAS_chr3_0039,411.5423181,292.9057704,82.82012223,54.4579988,69.30301264,96.10854372,101.4832212,161.9591888,115.643136,85.79473023,62.28692306,70.28236091,72.69964847,,,,,
PAS_chr2-1_0872,2.7.11.24,PAS_chr2-1_0872,23.2305902,21.42850182,25.47062197,63.35661897,69.75705845,60.17569888,56.97173448,58.92176974,57.35793735,57.27583578,54.76259317,55.59064774,56.23340942,,,,,
PAS_chr3_0041,2.7.11.24,PAS_chr3_0041,2.818579041,4.075409843,5.914419086,12.76790813,12.64863814,14.35120325,13.66266872,13.98280945,14.66688402,14.37348716,15.37729129,15.98625182,16.493803,,,,,
PAS_chr4_0530,2.7.11.24,PAS_chr4_0530,84.07947188,90.62324193,70.41068493,182.3193535,267.4472548,249.5592996,242.6789189,272.771866,272.903824,257.656318,276.178666,253.3979369,289.6461668,,,,,
PAS_chr3_0895,2.7.11.24,PAS_chr3_0895,24.82744085,43.79376875,37.71654138,84.76029355,119.5419709,101.6609752,93.91666703,108.4529434,133.233742,105.9026634,82.65553386,85.95714351,70.06639595,,,,,
PAS_chr1-3_0232,2.7.11.24,PAS_chr1-3_0232,173.9377124,186.5689839,154.4227272,157.795891,165.5139012,158.7768394,161.5268921,167.897519,170.3926728,157.6079904,185.4595891,153.5021753,195.9105115,,,,,
PAS_chr2-1_0469,2.3.2.26,PAS_chr2-1_0469,11.71655808,16.69045794,22.7951583,38.20571093,48.20119039,44.98459435,52.08141773,45.82350888,46.02181136,55.98886616,49.33342035,52.84129267,46.7027762,,,,,
PAS_chr2-1_0164,2.3.2.26,PAS_chr2-1_0164,11.52566155,9.077253887,12.56797572,18.98751657,16.71734148,18.18137603,17.72812816,15.8747064,17.33992086,18.05267468,16.7553947,16.70042623,15.82643886,,,,,
PAS_chr1-1_0363,2.3.2.26,PAS_chr1-1_0363,16.09779688,17.54901381,33.66191412,38.84727336,37.94868795,39.63742272,40.57486085,34.84607339,40.66192904,41.98819516,40.64647717,42.20838168,39.11387383,,,,,
PAS_chr2-1_0354,2.3.2.26,PAS_chr2-1_0354,143.3547119,169.3245012,124.2269858,155.4643747,139.3890271,151.0035861,170.4277221,161.8183263,160.5237858,170.1775027,149.4431565,153.0710784,136.8310908,,,,,
PAS_chr3_0044,2.3.2.26,PAS_chr3_0044,15.48875872,16.53284253,22.91893513,20.05812779,29.93706677,33.52262634,32.15967152,39.18465981,38.11116424,28.68685279,42.61906335,40.08829333,72.04355302,,,,,
PAS_chr3_0052,2.7.6.2,PAS_chr3_0052,62.73038476,58.91012258,70.42668827,112.5347762,88.17708511,98.10895775,99.15350028,93.02950983,112.3983061,102.7568837,103.8622114,102.4706207,103.8316813,,,,,
PAS_chr3_0053,1.14.18.9,PAS_chr3_0053,242.4262456,460.2377526,103.8659529,91.319254,259.4978115,332.1596155,337.4078845,574.746894,575.169636,434.9930997,481.2784787,487.0814362,629.2853028,,,,,
PAS_chr3_0058,1.18.1.6,PAS_chr3_0058,44.3066024,39.73729524,42.07251911,32.45128979,31.54266536,29.47570654,29.19565491,32.66995902,30.37507542,28.840685,30.41855722,29.74418921,31.73463314,,,,,
PAS_chr3_0062,2.7.6.1,PAS_chr3_0062,148.4281466,118.3113902,218.9747438,138.6090338,169.1600089,164.3598001,145.0990122,177.9549371,145.4405111,147.3206836,150.9835905,159.2354777,167.1191467,,,,,
PAS_chr2-2_0174,2.7.6.1,PAS_chr2-2_0174,99.48298864,90.28573179,78.5878354,74.07682505,76.0950501,77.83132742,78.31340463,84.44318499,81.38770215,71.96884288,72.04051333,78.00448862,76.05328534,,,,,
PAS_chr1-1_0436,2.7.6.1,PAS_chr1-1_0436,98.83060571,98.37575859,139.9352448,96.2876127,104.0236836,105.8227598,100.1676588,98.28701502,103.1796656,104.7148605,111.3326739,105.6574428,118.3091678,,,,,
PAS_chr1-1_0006,2.7.6.1,PAS_chr1-1_0006,178.6020877,128.3794799,193.9022986,140.1503953,149.5645686,154.8768385,159.1541275,174.1389622,150.567997,159.4612684,162.6876839,165.7328176,149.5907667,,,,,
PAS_chr3_0066,1.8.4.11,PAS_chr3_0066,1117.151542,583.638861,230.9625081,930.7118214,744.8976373,630.8873664,568.8653218,724.7753305,710.2682079,691.0827046,721.7046163,935.8615087,918.3669994,,,,,
PAS_chr3_0761,2.3.1.7,PAS_chr3_0761,36.90121962,68.97518579,255.1806815,310.4490955,286.3039599,273.9069378,244.8779094,268.6721983,240.1194594,228.3662833,308.9214396,284.5845781,304.3401922,,,,,
PAS_chr3_0069,2.3.1.7,PAS_chr3_0069,140.8852,146.9107157,755.9350371,138.5483166,262.9652676,263.1567238,176.4498671,372.7562239,97.56380279,64.4162079,129.9447157,71.18458171,70.46533492,,,,,
PAS_chr3_0072,2.7.1.174,PAS_chr3_0072,76.49785504,73.45674812,70.12417472,58.36658075,75.10509959,66.17363414,62.8110143,91.12103188,67.48478864,72.79564573,66.28174975,70.91662978,76.28173353,,,,,
PAS_chr3_0082,4.2.1.11,PAS_chr3_0082,2819.824349,2496.725849,1211.075566,833.1530773,1239.191058,1101.102111,992.5820821,974.3543517,1253.594172,1037.430485,1278.70807,1061.337961,1155.936364,,,,,
PAS_chr3_0085,4.1.1.21,PAS_chr3_0085,149.0459979,121.7839484,95.89698363,123.4503615,122.7995897,125.2595822,132.8266198,157.1466328,144.810162,138.6620513,120.368487,129.8468543,122.0995637,,,,,
PAS_chr4_0314,4.1.1.-,PAS_chr4_0314,33.03012945,12.37555256,32.60349067,45.11105995,40.09138322,40.45736417,42.50700738,53.6055356,45.30788963,24.17459813,34.08921303,29.66232534,37.85797965,,,,,
PAS_chr3_0095,4.1.1.-,PAS_chr3_0095,8.558149391,8.657746706,15.00906087,18.56192391,17.66860261,17.54865867,18.48670393,19.42725587,18.19834065,16.76285375,21.30666494,17.4633559,20.56209088,,,,,
PAS_chr3_0107,3.2.1.14,PAS_chr3_0107,47.33999357,45.5455195,37.86714762,42.45771289,36.54488603,35.57885408,35.77348367,32.57463693,34.4767387,36.56377178,34.35458625,36.2845597,32.24849639,,,,,
PAS_chr4_0174,3.4.19.12,PAS_chr4_0174,14.07785897,18.17441403,18.35407258,16.8566725,14.89986292,15.71998096,16.0224929,14.78074151,16.30013791,16.87210213,17.22050226,16.86636847,15.91840939,,,,,
PAS_chr2-2_0057,3.4.19.12,PAS_chr2-2_0057,57.35195074,53.75580177,50.02770539,71.88397618,62.14833496,58.42637423,58.27269083,56.87344277,67.6530178,65.6832908,67.9134193,63.64865408,61.98946809,,,,,
PAS_chr1-4_0585,3.4.19.12,PAS_chr1-4_0585,44.65411994,42.83208126,58.11302341,39.38509047,39.46574214,37.99526064,36.15550849,32.9389006,33.75258378,35.15712738,35.07539727,35.45523973,32.65625945,,,,,
PAS_chr2-2_0203,3.4.19.12,PAS_chr2-2_0203,64.88968441,52.31699299,58.07866124,53.75585371,51.99435885,55.34863821,56.43652868,62.14912242,57.59698875,56.61154703,51.62076673,58.2239139,54.17627268,,,,,
PAS_chr3_0117,3.4.19.12,PAS_chr3_0117,22.34823848,18.07817714,24.57972405,19.9425426,21.22700305,22.13207505,22.26277619,19.54401928,21.25892931,21.54757122,22.31163749,22.01495097,19.83734971,,,,,
PAS_chr3_0933,3.4.19.12,PAS_chr3_0933,28.54799971,32.82609467,32.61308118,44.4445978,46.5822493,44.19456152,42.92075873,41.85207336,46.49947585,45.71409024,42.97329279,45.11788148,39.52926466,,,,,
PAS_chr1-4_0341,3.4.19.12,PAS_chr1-4_0341,19.64804842,18.05731141,27.59682095,25.57688819,25.41652231,22.5207916,20.41189867,22.71740932,20.21213279,22.30393651,21.76773015,23.31966723,18.33798397,,,,,
PAS_chr1-1_0040,3.4.19.12,PAS_chr1-1_0040,26.23610719,27.46730517,24.33965411,44.18418648,35.49427365,34.68383598,40.31822228,33.75563789,35.47942711,38.42433381,39.69577495,38.61371592,33.98283968,,,,,
PAS_chr3_0853,3.4.19.12,PAS_chr3_0853,46.41121925,50.29471043,37.10545212,112.4153886,83.5888089,86.84072542,94.3238907,78.16175549,97.4640647,95.56823759,110.5193067,96.54150301,104.0801076,,,,,
PAS_chr4_0022,3.4.19.12,PAS_chr4_0022,45.14424499,56.16759126,82.1975016,99.10837866,80.10425929,85.39361697,96.58237501,62.81731784,82.81330602,92.38178547,92.26653897,90.63470988,68.15410405,,,,,
PAS_chr1-1_0435,3.4.19.12,PAS_chr1-1_0435,44.35227216,51.79291377,54.93864625,72.5635455,72.30106295,65.84206073,70.52877337,61.98636309,68.06198093,70.34893577,68.22273587,71.53102918,72.78219149,,,,,
PAS_chr1-3_0261,3.4.19.12,PAS_chr1-3_0261,12.23288801,10.63651196,9.2032268,40.06933305,29.09435327,27.31159956,27.68468543,25.89614719,26.67607139,25.29715837,31.91717285,29.41179781,35.14846202,,,,,
PAS_chr3_0605,3.4.19.12,PAS_chr3_0605,24.95251258,25.30646027,26.27729528,23.67565914,23.67060282,23.62639935,25.68507543,22.45519959,26.95276319,25.29940182,26.20575658,26.82697065,26.39000928,,,,,
PAS_chr3_0124,1.14.14.17,PAS_chr3_0124,57.82374933,131.0792803,10.47287955,14.22553207,26.92377694,34.52987823,32.43945347,70.16695728,60.71925638,48.58738273,51.37783938,55.69250194,74.18481409,,,,,
PAS_chr3_0129,2.3.2.-,PAS_chr3_0129,22.99180502,21.39886859,31.27178663,36.99179258,33.49787936,32.35462056,30.89530938,28.55249245,27.91280359,29.39298604,28.43408278,30.02296354,27.19218846,,,,,
PAS_chr3_0384,2.3.2.-,PAS_chr3_0384,47.58746304,44.49446905,36.98575711,39.39648392,41.99089363,37.17573015,40.10241682,38.73450077,41.21975917,38.99982849,39.4309284,39.7613076,42.30594301,,,,,
PAS_chr3_0130,2.1.1.100,PAS_chr3_0130,29.24224336,25.1132732,43.16682997,31.05628828,27.75403676,27.57912836,28.36820467,32.02586919,24.35182109,30.16799921,23.33508449,26.11255947,24.58383389,,,,,
PAS_chr3_0134,4.2.1.70 2.7.1.83,PAS_chr3_0134,55.18635144,53.67215015,88.53491523,52.34133161,53.71555861,55.75184483,62.51828653,52.56010925,58.68504409,61.73649737,54.26575229,59.43445317,54.62538098,,,,,
PAS_chr3_0142,2.1.1.312,PAS_chr3_0142,36.20043708,30.78675719,46.58275737,36.72853079,31.6119877,32.45446713,32.36749067,33.34316429,31.94425983,34.89390637,31.84403797,31.21701295,31.31583602,,,,,
PAS_chr3_0144,6.1.1.20,PAS_chr3_0144,184.8610942,135.8497552,160.5318711,108.3448776,113.5092331,109.2168343,110.3082611,107.9153552,105.4562979,102.2135911,96.8601663,102.9604611,101.1087925,,,,,
PAS_chr1-4_0558,6.1.1.20,PAS_chr1-4_0558,44.38385074,30.17341461,29.15332317,21.18553545,26.67214001,23.31833715,21.1451081,22.51383221,19.00582209,20.78476926,17.2636367,24.37866654,21.89543934,,,,,
PAS_chr4_0276,6.1.1.20,PAS_chr4_0276,233.9521512,191.0712438,173.1689834,122.9048527,133.5354329,138.6701151,140.2335368,143.1842089,138.5909972,141.466021,126.1502372,133.4653673,119.8308058,,,,,
PAS_chr3_0156,1.1.1.302,PAS_chr3_0156,32.22963077,26.45574391,38.85182189,67.09741154,50.69022945,51.76120732,54.65271105,43.30691177,47.89881051,49.1782039,49.21427867,45.63112142,46.08895848,,,,,
PAS_chr2-2_0245,6.1.1.2,PAS_chr2-2_0245,27.85951722,24.66151894,18.31247631,29.38486304,25.54101059,23.00625476,24.56296648,26.87407547,22.25552469,24.72023662,26.00079535,24.686271,19.52992252,,,,,
PAS_chr3_0165,6.1.1.2,PAS_chr3_0165,243.434278,226.2678052,156.2132996,147.1788707,169.1404699,197.0519862,203.1824996,243.8427141,241.2987157,196.2627703,186.2446677,199.4819229,198.687626,,,,,
PAS_chr3_0166,6.1.1.19,PAS_chr3_0166,134.2350558,101.4045381,89.65821273,63.00651116,70.46102705,69.89020528,67.31587252,78.87418623,69.7105609,67.74466117,67.35375739,72.28665557,80.67425956,,,,,
PAS_chr3_0167,4.1.99.12,PAS_chr3_0167,147.4322961,93.00357847,109.4354348,370.626427,267.6474102,271.3848256,256.0523325,247.397286,310.8359358,248.9313436,327.3119447,297.9594587,376.6948947,,,,,
PAS_chr3_0176,2.3.1.35 2.3.1.1,PAS_chr3_0176,89.15246387,78.72670038,69.28798373,47.11369673,44.61621863,42.51139117,44.17719268,38.61347347,46.16688019,42.40054701,43.49958238,41.75106559,33.44627898,,,,,
PAS_chr3_0181,1.1.1.38,PAS_chr3_0181,394.3500879,368.8239139,304.9625314,210.3847045,354.3059833,327.0483484,296.7583432,307.2149057,328.2730994,293.8171423,277.8314154,304.7734944,244.6264026,,,,,
PAS_chr1-3_0227,2.4.1.-,PAS_chr1-3_0227,201.072794,355.46487,447.8561588,258.4900915,427.7391768,425.5807492,443.5667316,421.6021003,383.2700464,451.027103,321.3582444,398.3340495,234.8748871,,,,,
PAS_chr3_0882,2.4.1.-,PAS_chr3_0882,27.65145739,26.55285348,30.03354713,35.87072855,40.2078912,45.11419459,41.3993244,37.79343665,41.72243916,39.61290815,42.30182031,42.35921766,40.81823985,,,,,
PAS_chr3_0929,2.4.1.-,PAS_chr3_0929,15.03975396,13.68442092,12.44088006,11.79812216,13.04776735,13.57814285,11.69610813,10.09768845,13.68425886,12.03562616,12.80960388,12.29271693,12.36566981,,,,,
PAS_chr3_0999,2.4.1.-,PAS_chr3_0999,35.95335848,38.55969484,39.37708793,42.533048,34.60269684,36.47032022,36.75867118,34.58818832,38.24361581,39.26993667,38.43928753,39.70278244,34.60187347,,,,,
PAS_chr4_0450,2.4.1.-,PAS_chr4_0450,95.20540681,158.5673915,85.44076136,189.0325364,202.6284591,215.0997275,248.3038875,214.8259428,222.7184095,281.520403,235.2973785,235.817856,171.0217093,,,,,
PAS_chr2-2_0039,2.4.1.-,PAS_chr2-2_0039,19.08985823,24.20223942,17.40763448,16.75341112,17.28043706,19.76741185,20.72578656,21.02933118,20.60163893,19.93912049,18.55809652,20.93616669,17.79881543,,,,,
BMT4 PAS_chr4_0471,2.4.1.-,PAS_chr4_0471,54.35359669,81.80210302,67.31663969,88.19090687,84.72931124,87.49157949,99.72001916,82.65564315,98.274452,99.97433509,105.4875486,95.23848886,78.58146889,,,,,
PAS_chr3_0787,2.4.1.-,PAS_chr3_0787,46.66008462,47.08585206,24.5566394,57.08869265,63.59792797,59.28348468,64.66452234,64.90552571,62.11997978,58.57642574,74.12266968,55.6849487,76.24945863,,,,,
PAS_chr1-3_0226,2.4.1.-,PAS_chr1-3_0226,578.9018021,900.0228854,664.6832185,316.2429365,636.6095044,576.3895119,601.5990006,637.3992222,543.7384065,612.841537,412.3103861,501.2661029,281.6512235,,,,,
PAS_chr3_0515,2.4.1.-,PAS_chr3_0515,106.0252579,115.6420339,85.75495399,94.45938653,95.59843929,92.91837345,93.63213587,89.87433791,85.63473909,93.39460642,95.88198267,90.66739489,86.20849691,,,,,
PAS_chr2-2_0036,2.4.1.-,PAS_chr2-2_0036,20.61573864,19.20078591,22.75820372,22.80680874,20.73696886,21.81315394,22.36786622,20.50133053,21.83874386,21.15447721,21.93837467,22.01496675,18.77279728,,,,,
PAS_chr3_1162,2.4.1.-,PAS_chr3_1162,267.406215,377.8188159,350.755467,349.663336,314.2339196,253.9046476,258.2642524,332.7861998,343.1039782,313.3954909,312.8534232,297.9916669,276.7257384,,,,,
PAS_chr3_0370,2.4.1.-,PAS_chr3_0370,28.81415388,61.29800541,20.28597194,33.49815997,30.63970318,32.14613948,31.07607875,30.37584893,34.90198566,32.51131763,29.20139831,32.64858102,33.35464534,,,,,
PAS_chr3_0184,2.4.1.-,PAS_chr3_0184,15.42989173,18.05049454,28.37510435,23.39050602,19.96073118,21.80968044,23.57005607,19.73309395,21.84567704,23.73214715,24.20628475,24.44729628,23.63662023,,,,,
PAS_chr3_0306,2.4.1.-,PAS_chr3_0306,23.81197048,33.25979021,60.21698549,50.72558251,40.98219496,47.99262661,50.52155093,56.86320289,54.18334564,47.04105061,56.59511481,49.85783005,47.64521754,,,,,
BMT1 PAS_chr4_0451,2.4.1.-,PAS_chr4_0451,77.96635849,158.8781595,111.7790583,49.8615381,58.16086815,71.72881558,79.48490059,66.90122064,67.87719465,72.15540723,71.34176884,64.66654428,63.14587267,,,,,
PAS_chr4_0451,2.4.1.-,PAS_chr4_0451,77.96635849,158.8781595,111.7790583,49.8615381,58.16086815,71.72881558,79.48490059,66.90122064,67.87719465,72.15540723,71.34176884,64.66654428,63.14587267,,,,,
PAS_chr3_0620,2.4.1.-,PAS_chr3_0620,52.79057009,55.3636875,55.35270419,79.3813392,79.60433085,75.23529237,76.06271574,61.81750197,67.03511005,77.26083569,71.49931357,67.92292862,65.35667883,,,,,
PAS_chr3_0215,2.4.1.-,PAS_chr3_0215,68.25257131,74.73676757,84.01539288,102.1756906,110.112209,106.9701188,105.2239837,112.208082,109.2438403,105.681166,116.3613897,113.7973465,136.0476113,,,,,
PAS_chr3_0386,2.4.1.-,PAS_chr3_0386,43.72558436,39.28745342,38.54773978,44.90506013,40.05163085,39.7281262,40.93452855,43.51782655,46.35219472,42.8844203,47.81406326,43.26378535,49.9863409,,,,,
PAS_chr4_0471,2.4.1.-,PAS_chr4_0471,54.35359669,81.80210302,67.31663969,88.19090687,84.72931124,87.49157949,99.72001916,82.65564315,98.274452,99.97433509,105.4875486,95.23848886,78.58146889,,,,,
BMT2 PAS_chr4_0450,2.4.1.-,PAS_chr4_0450,95.20540681,158.5673915,85.44076136,189.0325364,202.6284591,215.0997275,248.3038875,214.8259428,222.7184095,281.520403,235.2973785,235.817856,171.0217093,,,,,
PAS_chr4_0544,2.4.1.-,PAS_chr4_0544,19.13305645,17.31844492,13.80087315,14.0882147,11.86027605,14.48472804,13.17713587,12.62267181,12.87641451,13.83862664,14.38033257,13.94053034,13.16210893,,,,,
BMT3 PAS_chr1-4_0696,2.4.1.-,PAS_chr1-4_0696,26.49725656,35.80048592,25.17905888,11.11057365,14.91297515,15.3570908,16.17982495,18.91573581,14.99591566,16.87210213,16.04530875,15.39564617,13.78002755,,,,,
PAS_chr2-1_0549,2.4.1.-,PAS_chr2-1_0549,28.6870406,29.5847686,23.29465781,21.77721799,20.19729916,21.85920872,23.65111536,19.96920352,22.01518204,21.94655482,19.35415043,20.95172087,16.88336698,,,,,
PAS_chr3_0186,4.3.1.18,PAS_chr3_0186,81.25997001,75.46641857,87.32184309,114.7795748,85.28956053,86.72972613,89.0757731,80.44391499,87.46274468,83.45460561,96.64316165,81.71058423,93.71920596,,,,,
PAS_chr3_0188,4.1.1.1,PAS_chr3_0188,2521.048077,2531.014417,1014.696361,499.3522167,1547.616526,1796.613877,1574.129454,2003.071909,2022.547724,1409.050279,1748.680348,1647.12047,1643.507104,,,,,
PAS_chr3_1254,2.7.11.-,PAS_chr3_1254,22.11231211,27.71860583,25.22996345,21.16186101,22.50392837,25.26688301,23.98162896,28.56575034,21.31216292,20.28710954,17.61131783,21.75892726,17.95500437,,,,,
PAS_chr1-1_0202,2.7.11.-,PAS_chr1-1_0202,62.70284203,53.84227306,86.46789843,120.8072367,155.349655,191.1949713,188.9374424,196.3047851,165.718678,149.0185179,156.9412477,154.3239417,165.6362215,,,,,
PAS_chr4_0682,2.7.11.-,PAS_chr4_0682,31.43628602,33.59915373,67.00677854,105.6218804,100.6812833,100.1776865,97.8204321,89.97969136,97.07492263,105.2904602,108.9683606,101.9044174,101.5453108,,,,,
PAS_chr3_0940,2.7.11.-,PAS_chr3_0940,38.6361768,37.29666503,52.38161768,60.14799042,44.94669649,46.99292172,51.85103293,40.97981085,45.42999908,46.96053387,44.91478029,43.88073547,39.35038013,,,,,
PAS_chr4_0076,2.7.11.-,PAS_chr4_0076,32.11646751,34.91986294,32.34041343,52.77107686,46.46448187,43.37266227,46.01350456,44.19096123,44.77445431,44.77223758,42.05476494,46.64113909,38.3464038,,,,,
PAS_chr3_0360,2.7.11.-,PAS_chr3_0360,23.22481361,22.29658941,14.3206526,46.12498291,32.6725181,44.67902473,47.54924159,47.75480553,49.99371923,45.70798917,48.27346741,49.55140409,49.91851683,,,,,
PAS_chr3_0791,2.7.11.-,PAS_chr3_0791,38.44684178,39.55009088,49.76614932,52.40054063,53.69673247,49.39839516,51.93987721,45.7843404,47.47139904,53.64239568,48.1760042,50.68137535,43.24587002,,,,,
PAS_chr1-1_0297,2.7.11.-,PAS_chr1-1_0297,15.83583388,20.57803755,26.37417565,53.96995852,43.95299553,46.09738744,45.1228551,40.28022346,48.33239213,42.54602621,46.74031866,41.31786099,50.12292455,,,,,
PAS_chr4_0260,2.7.11.-,PAS_chr4_0260,99.10250648,85.68395325,55.04731556,165.1526561,131.6915612,157.0869358,177.8103621,163.5250988,169.6788827,157.8746305,182.0931079,181.7392456,191.8682449,,,,,
PAS_chr3_0195,2.7.11.-,PAS_chr3_0195,54.05887555,68.53691481,56.96639073,45.9181164,54.21264731,51.89730328,50.48561212,44.76558324,44.24272513,47.9811274,46.47694175,43.84986859,44.66168672,,,,,
