Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr2-2_0200,4852.853886,6698.256931,1376.533683,131.4419879,941.414337,1311.284576,1451.923982,1353.316423,900.594703,980.4650442,817.4296523,791.1761828,592.6323918,,,,,
PAS_chr4_0456,3420.86296,2361.40611,1676.984418,1219.138839,1583.82902,1476.768494,1363.819114,1605.938173,1459.921589,1382.534445,1480.328177,1436.417795,1650.020449,,,,,
PAS_chr1-4_0339,1078.03889,1184.488736,1497.751782,898.9021319,1240.009593,1811.468149,1735.675865,2712.367862,2269.152693,1788.878867,1726.091942,1876.306052,2291.376919,,,,,
PAS_chr3_0188,2521.048077,2531.014417,1014.696361,499.3522167,1547.616526,1796.613877,1574.129454,2003.071909,2022.547724,1409.050279,1748.680348,1647.12047,1643.507104,,,,,
PAS_chr3_0287,299.8971571,1100.412284,1183.029417,1444.026765,1613.481636,1824.588054,1788.215772,1894.008056,2020.818441,1887.999289,2415.934617,2025.760896,2375.046147,,,,,
PAS_chr1-4_0275,3896.937684,2557.718294,1746.3359,1143.528508,1409.231959,1328.780852,1363.701384,1483.747567,1285.324807,1464.888825,1378.45266,1485.130121,1291.771619,,,,,
PAS_chr3_0054,3376.281311,2332.571624,1601.296525,1116.601504,1507.085984,1397.236345,1346.481253,1524.616505,1422.69485,1354.881551,1504.088592,1563.085743,1769.913127,,,,,
PAS_chr4_0208,3933.48946,2774.247663,1665.167011,1139.355513,1416.594524,1357.289663,1389.814482,1425.7772,1301.941174,1380.893462,1322.552123,1460.0799,1232.675375,,,,,
PAS_chr2-2_0177,211.7861173,201.7757345,205.0647789,2459.32319,2144.600207,1944.216872,1918.082153,2010.800165,2313.879435,2292.125655,1966.420577,2125.700872,1893.95706,,,,,
PAS_chr1-4_0130,2549.189338,1172.991629,722.9842037,964.693373,1461.083997,1960.897206,1349.042678,1758.073888,1412.089949,1308.119577,1637.71865,2314.936104,3065.653129,,,,,
PAS_chr1-3_0104,1336.383562,1347.749028,2414.040513,1476.698346,1810.718018,1729.953531,1557.036357,1685.709933,1401.405517,1394.230435,1822.734907,1677.258072,1923.944168,,,,,
PAS_chr1-4_0412,3116.897151,2678.404723,1162.188734,872.173305,1446.455905,1399.853283,1316.003895,1725.927966,1259.722418,1537.649747,1595.75451,1606.708985,1802.220377,,,,,
PAS_chr4_0840,788.6943749,1146.069657,992.1472483,1727.167218,1632.068552,1707.443621,1613.101049,1997.232427,2019.859596,1804.69444,1960.810612,1682.361068,2223.465755,,,,,
PAS_chr2-1_0783,4054.423962,2751.215553,1809.198911,1243.993402,1403.374059,1231.713268,1256.612463,1285.558046,1169.955035,1351.553707,1201.797044,1326.362037,1109.218212,,,,,
PAS_chr4_0246,3491.359949,2476.622735,1695.901816,1125.81502,1495.441536,1368.121361,1362.071954,1488.576881,1287.073925,1332.584391,1269.905748,1404.452257,1277.006722,,,,,
PAS_chr2-1_0612,2368.721912,1957.440193,1483.459649,1249.838247,1453.311529,1494.579832,1466.239744,1535.636686,1271.496603,1633.085488,1716.672136,1489.097072,1818.352425,,,,,
PAS_chr1-4_0421,990.2770847,1043.253981,844.7929427,957.5013951,1276.599171,1752.784233,1961.056715,2682.201448,2325.993861,1635.079277,1690.51808,1664.830698,2044.144377,,,,,
PAS_chr2-1_0642,793.2522366,466.2132295,605.3983867,266.8893509,1529.07277,2231.260366,2073.349918,2469.610691,2545.864699,1757.406175,1835.184459,2065.733319,2218.101488,,,,,
PAS_chr4_0914,91.79246765,741.0480017,503.1184793,2416.637671,2355.369047,1872.637376,1832.746982,1818.449736,2165.129243,1927.770713,2012.466615,1667.748812,1379.216398,,,,,
PAS_chr4_0669,3586.127265,2443.992597,1635.756849,1071.063164,1393.144614,1321.803739,1243.865152,1379.638251,1228.334461,1312.136976,1271.706044,1335.228094,1382.377441,,,,,
PAS_chr1-1_0118,762.27623,1472.584212,3496.018147,1754.688278,1220.917582,1322.525996,1325.829822,1098.906571,1454.97589,1308.341158,1937.876516,1464.79391,1964.889395,,,,,
PAS_chr1-4_0680,3442.586418,2166.190491,1510.970195,1100.809562,1408.737939,1323.782245,1241.933248,1421.031758,1365.749101,1297.440426,1333.398315,1367.841834,1580.509814,,,,,
PAS_chr1-1_0200,1156.831242,837.18917,979.2965719,1242.75607,1458.183046,1549.890162,1727.020012,2170.896627,2142.128985,1736.361533,1651.084464,1904.312638,1958.43961,,,,,
PAS_chr2-1_0502,1325.794786,1731.016751,3110.432704,1711.823085,1270.499431,1236.503722,1282.56215,1058.018686,1398.628972,1316.233314,1736.538525,1396.5792,1605.271627,,,,,
PAS_chr1-4_0589,3305.607852,2297.049525,1728.767031,1023.758118,1381.505444,1286.035232,1229.408475,1442.812106,1254.177054,1254.518779,1235.748028,1334.764641,1396.459872,,,,,
PAS_chr1-4_0042,312.7302349,333.0669904,364.0175071,1917.042967,1750.763823,1982.136269,1912.043547,1899.269109,1993.445589,2077.152129,1780.076748,1801.179388,2015.36099,,,,,
PAS_chr4_0762,666.6579152,863.7652011,1605.614773,1667.549699,1612.66813,1749.412979,1472.477847,1803.967682,1774.411874,1533.097511,1585.004272,1593.227484,2149.636195,,,,,
PAS_chr3_0227,1642.157781,2527.290699,3177.039002,1241.679065,1089.81116,1263.935993,1255.941232,1141.660394,1339.028339,1079.745461,1437.557726,1131.256127,1661.489644,,,,,
PAS_chr2-1_0522,3171.897412,2319.245004,1307.637415,957.2644822,1424.876791,1421.88078,1276.567718,1551.593943,1165.140405,1507.715302,1199.407721,1263.265269,1268.409456,,,,,
PAS_chr1-4_0491,3402.187334,2330.848353,1533.770881,976.3024512,1398.548552,1223.07312,1236.529794,1260.872719,1241.034263,1108.857255,1277.968316,1233.851419,1344.049655,,,,,
PAS_chr2-1_0238,1270.885017,1106.112944,2242.89557,1672.1484,1556.287463,1500.816677,1516.875178,1416.448286,1388.409635,1438.572231,1431.509461,1503.058571,1435.222551,,,,,
PAS_chr3_0951,1093.96746,1303.963862,1072.372494,1560.456109,1434.48242,1502.451858,1550.046602,1558.955404,1810.405012,1660.792606,1525.979745,1757.587081,1432.093835,,,,,
PAS_chr1-4_0043,2208.165727,1231.106025,860.0813599,1111.436609,1403.49168,1682.519854,1161.090325,1513.398184,1334.665391,1210.32549,1385.733931,1687.603109,2392.037585,,,,,
PAS_chr1-1_0183,3267.74168,2233.361673,1728.267262,896.7154751,1245.134863,1200.835913,1122.852157,1358.299601,1245.516498,1156.662837,1146.360373,1207.882241,1358.168637,,,,,
PAS_chr4_0524,3219.079798,2186.416685,1514.863732,998.2283709,1341.905519,1170.079185,1112.117794,1327.767551,1169.611155,1176.624071,1147.979993,1232.989009,1329.936361,,,,,
PAS_chr3_0615,1455.972355,1709.731631,1429.248907,1299.164207,1394.257308,1439.709732,1308.562798,1564.387358,1413.417854,1366.794519,1422.879037,1305.338473,1625.379942,,,,,
PAS_chr1-1_0417,78.86795918,113.6754385,239.7761266,2132.513329,1619.637569,1542.876024,1395.800318,1429.084349,1868.11379,1784.641417,1988.201201,2157.190967,2283.319255,,,,,
PAS_chr2-2_0109,3294.764983,2084.941938,1486.377995,885.8090581,1310.941744,1141.835932,1079.838029,1333.142733,1182.400345,1089.901703,1056.498692,1142.746528,1306.009617,,,,,
PAS_chr4_0552,3105.147044,1258.630202,553.1711888,612.919753,1301.423237,1627.12363,1215.981746,1375.786261,1223.006409,1137.546127,1138.573657,1692.381941,2024.00364,,,,,
PAS_chr4_0504,2013.135385,3070.757957,3573.015252,848.0395295,712.7436696,1140.145964,1253.762341,1364.765549,1038.019566,766.9337698,899.6239339,725.0475354,841.3954658,,,,,
PAS_chr1-4_0235,2306.7228,2222.276154,1229.451286,764.0451656,1166.747993,1185.257112,1105.054638,1434.917547,1073.924052,1166.230667,1323.017186,1366.832977,1676.078436,,,,,
PAS_chr1-1_0189,2929.697333,2094.239127,1309.578744,969.3518628,1195.645713,1087.100932,1084.421393,1186.215215,1082.427484,1074.065491,1129.657548,1185.840384,1275.318494,,,,,
PAS_chr2-1_0701,1363.303494,1557.541574,2918.693546,1277.221435,1125.095067,1300.753613,1198.480589,1436.665069,1317.970211,909.8131285,883.8250255,1168.22195,1065.669893,,,,,
PAS_chr3_0082,2819.824349,2496.725849,1211.075566,833.1530773,1239.191058,1101.102111,992.5820821,974.3543517,1253.594172,1037.430485,1278.70807,1061.337961,1155.936364,,,,,
PAS_chr4_0211,3165.536093,2106.503448,1357.31695,850.9017619,1155.488473,1085.740866,1004.349908,1162.438845,1063.40755,1034.799099,1037.174143,1112.263194,1146.49165,,,,,
PAS_chr1-1_0315,1246.413157,1191.705731,1593.613286,1291.454435,1224.90947,1278.214845,1274.552007,1211.673021,1233.34014,1231.343099,1480.12959,1281.844003,1586.472863,,,,,
PAS_chr2-2_0165,2120.089412,1723.528099,1632.401725,1103.965652,1297.839931,1178.865629,1172.074425,1079.570003,1078.742282,1062.917857,1121.98075,1174.752473,1266.626652,,,,,
PAS_chr2-1_0363,1409.240606,1559.058168,1704.812899,990.6291996,1169.669584,1164.909312,1129.291345,1346.875795,1216.835803,1145.606632,1338.62838,1286.217697,1520.878091,,,,,
PAS_chr2-2_0148,1462.360179,2103.752312,1510.048618,714.8188219,1053.27083,1253.649876,1113.059144,1392.474768,1302.259098,1148.221453,1175.034949,1251.112706,1436.326393,,,,,
PAS_chr1-1_0432,2072.798032,1472.348701,1271.415533,990.0122836,1303.346364,1227.96014,1186.924734,1259.134628,1164.25851,1108.616367,1098.745181,1229.457596,1472.396854,,,,,
PAS_chr2-2_0236,287.0757788,614.6404521,486.1516094,1475.697067,1125.874939,1115.330123,1093.855499,1136.460903,1703.559105,1609.331332,1928.992147,1852.345988,2379.627669,,,,,
PAS_chr1-4_0426,1021.490177,1800.850302,1045.489848,1116.575183,1329.969468,1282.639718,1238.605017,1352.489529,1443.996605,1342.953753,1297.168152,1257.758084,1148.545875,,,,,
PAS_chr3_0277,1767.382131,1439.047252,1675.036413,1264.113429,1178.421645,1170.588262,1212.387822,1035.496831,1169.062358,1166.944105,1209.951143,1194.040192,1156.998321,,,,,
PAS_chr2-2_0059,2496.305623,1521.046321,935.5321501,868.2886467,1336.466372,1229.455498,1115.140243,1373.072044,1200.435956,1079.660291,1094.214844,1034.373246,1346.148239,,,,,
PAS_chr1-4_0588,853.7886701,1162.010795,2357.76018,1604.375375,1172.421628,1135.804066,1141.302557,979.5229318,1162.135037,1103.152764,1389.847303,1214.571353,1349.739123,,,,,
PAS_chr4_0287,557.0694556,743.4306113,3212.573903,857.3719884,1146.155049,1218.589536,1139.707443,1112.940211,1027.399912,1272.767393,1425.025463,1390.051122,1381.206112,,,,,
PAS_chr1-1_0283,1659.262937,1301.994021,1872.773623,1021.850342,1149.649699,1119.6001,1134.702221,1190.877706,1209.762988,1247.890985,1136.936385,1212.086048,1219.41389,,,,,
PAS_chr2-1_0785,570.3058946,795.9985353,1180.968812,1199.850845,1243.89802,1344.141914,1309.990947,1123.780427,1321.70108,1324.948918,1491.414805,1518.61906,1739.488317,,,,,
PAS_chr3_0826,3225.175442,2062.809623,1019.065983,877.6064998,1077.20911,994.4292913,888.8524984,766.7206109,1016.311943,1027.168878,1102.129765,952.3212772,1048.852692,,,,,
PAS_chr3_0868,406.5303597,299.8759759,491.8073653,1833.873459,1444.371786,1080.924186,1042.346189,1177.20597,1623.450467,1404.718941,1616.105933,1511.58748,1890.306886,,,,,
PAS_chr1-4_0674,1166.741131,1608.993132,2686.946533,1005.527459,962.8766947,1028.270999,967.1563342,857.6227945,943.5361189,1078.361272,1159.420524,1078.458948,1225.962195,,,,,
PAS_chr1-1_0219,2905.83615,1897.420847,1127.708016,896.3173499,1106.159296,1021.197452,994.8393079,1006.249696,930.0565459,985.4517881,916.2623418,989.8830278,980.2381695,,,,,
PAS_chr4_0559,253.425121,632.3261138,754.6842944,693.0506556,1722.720732,1755.107793,1660.791066,1581.362087,1552.987047,1490.481866,1207.271327,1328.769077,1074.595646,,,,,
PAS_chr4_0094,3034.230398,2031.993913,1104.235139,704.4719247,1099.315266,1025.291522,901.7998109,1128.39367,958.1144237,898.1017353,870.606097,924.0226424,1018.551003,,,,,
PAS_chr2-2_0265,1245.7682,1605.725902,1078.938273,887.2472372,1181.15642,1248.578816,997.842045,1390.229516,978.0660271,1119.278437,1159.107071,1162.312287,1586.253495,,,,,
PAS_chr4_0974,584.7677282,597.2970854,1283.35684,1046.050872,1208.507272,1278.331203,1300.624844,1565.49148,1461.320683,1223.411374,1237.077781,1354.793137,1467.027293,,,,,
PAS_FragD_0014,2142.992444,1595.852263,1749.332151,815.278816,1074.403611,992.2536148,1012.516785,989.5057075,1021.187038,1091.33843,972.4216567,1107.826731,1014.139575,,,,,
PAS_chr2-2_0019,284.5309723,1216.371927,2100.015307,496.1378355,1833.900391,1476.210872,961.7936564,1729.999412,1081.255682,1083.700764,959.3308336,1074.078402,1234.079333,,,,,
PAS_chr1-1_0333,1047.158911,542.3584549,1660.607914,968.9839233,792.6929768,1214.939161,939.5229242,967.2987538,1052.878948,1184.94315,1611.515441,1445.665909,1830.629984,,,,,
PAS_chr1-4_0471,2987.334613,1942.684946,1360.005369,775.2219781,956.9784866,894.5919759,897.7381348,943.6057952,865.2664939,872.7789743,830.8950506,926.7984289,882.2601501,,,,,
PAS_chr1-1_0345,2620.235288,1746.460228,1398.830674,763.1634846,979.6378047,966.4194509,936.4499634,1050.758314,920.9333573,927.444232,862.3398574,995.330863,940.7933896,,,,,
PAS_chr2-1_0809,1224.885964,1207.282174,1104.991695,985.8924648,1160.993012,1118.192557,1037.48664,1147.50219,1153.144,1070.882223,1145.207189,1043.417999,1463.653722,,,,,
PAS_chr1-4_0292,2859.813736,2039.802426,1222.217647,598.3693213,812.1081585,879.287409,853.701445,873.4783435,1019.463951,837.6307549,1020.624546,902.4497291,923.2793303,,,,,
PAS_chr1-4_0063,2742.177306,1834.420123,1064.899883,809.43432,989.0781857,915.9186359,917.4355686,1008.532339,888.2926288,897.4829172,860.2050725,965.4715889,877.6732288,,,,,
PAS_chr2-1_0022,2409.578269,1646.752955,963.9077287,780.202424,1070.297558,982.4120319,875.2621168,1060.966561,927.8036384,888.7077967,934.298988,994.3155593,1122.135149,,,,,
PAS_chr4_0828,103.4098674,464.535756,767.0587045,1693.44249,1566.403916,1579.971531,1410.430665,1195.853428,1301.708303,1154.894948,1382.645729,1023.077758,971.6916405,,,,,
PAS_chr3_1169,1576.175593,1418.732245,1263.172385,1077.945523,1132.72686,1006.944372,1032.549764,942.2606873,1052.727902,1011.950821,1008.666575,1022.268061,952.7551402,,,,,
PAS_chr4_0131,2003.185183,1338.733802,1492.126505,640.7540282,925.8727033,950.3295616,925.6284318,1195.576429,1030.269568,909.1891746,856.6690623,963.4447953,1115.979699,,,,,
PAS_chr1-1_0257,434.3914143,896.0682837,1076.695449,1082.392963,872.7397924,1045.654177,1114.126837,1036.068902,1259.898847,1177.800872,1600.959882,1262.191133,1410.237808,,,,,
PAS_chr2-1_0874,2597.637274,1312.0548,5660.880953,765.5567746,544.7902064,533.0229042,506.1522399,792.1558334,384.7183751,236.3670277,269.5063854,274.7356867,295.1443906,,,,,
PAS_chr2-1_0812,1321.722483,986.6221796,940.7863238,973.2650491,1121.938,1106.091227,1137.865742,1077.526098,1081.28374,1043.47252,1127.331045,1164.211016,1082.24699,,,,,
PAS_chr1-4_0490,3453.729942,2108.062741,892.1947983,660.161302,829.4796085,763.3315612,783.5136059,769.09539,730.8924811,856.8770134,753.1266793,781.5689482,766.2780728,,,,,
PAS_chr3_0494,642.5559895,991.1761568,1073.437779,799.4925752,1225.366486,1153.820602,1017.281752,1283.61502,1189.54507,1128.319745,1211.550082,1216.035048,1175.760222,,,,,
PAS_chr1-4_0393,3063.198519,915.5404383,223.2493234,157.590581,1372.06188,1076.553244,884.5762503,1810.31735,838.6885588,985.9443675,891.6622363,865.5300984,840.389576,,,,,
PAS_chr3_0576,1586.118211,1313.508828,1735.677632,969.1343358,1044.268467,949.5819093,991.8725668,834.0691122,869.7420647,903.5445448,906.6174649,950.6098145,841.5279766,,,,,
PAS_chr3_1040,1128.88093,1173.292187,1453.1473,971.320373,949.5230155,956.1183875,927.5353198,875.9279404,1031.898985,1011.07256,1202.449826,1021.215505,1168.599068,,,,,
PAS_chr1-1_0484,1370.405168,1173.573471,1410.662006,983.0612507,1050.639205,1013.030112,1015.463033,908.4048282,942.7391912,966.5206278,1002.074687,990.9530786,991.1466876,,,,,
PAS_chr2-1_0376,2373.975429,1650.942452,1038.600188,825.0202489,901.5713035,841.4194307,820.7480596,856.2181855,852.5405205,818.7925992,878.9140712,890.8295629,933.6322601,,,,,
PAS_chr2-1_0748,6.00422211,18.27819331,256.9411798,1425.688577,1139.304553,1287.79952,1097.843974,917.3462326,1257.417198,1301.603425,1474.093065,1692.932769,1764.737244,,,,,
PAS_chr4_0041,2385.325463,1671.170216,1425.9424,657.5415848,909.5670862,856.7460421,762.0945847,866.6682614,789.8842687,785.5589968,760.4290304,834.2140666,928.4484141,,,,,
PAS_chr3_0365,1639.739855,886.0533713,878.8202144,586.0645702,947.3539609,1182.728926,904.0267602,1106.979664,858.3765058,794.3709139,951.8643795,1243.852984,1650.214303,,,,,
PAS_chr1-4_0504,1711.036737,1788.168726,817.6608907,732.5825804,882.7413295,864.9961667,844.8971457,1076.094559,784.2248789,815.3163279,1060.685955,1119.082971,1080.308955,,,,,
PAS_chr1-1_0226,186.2981124,310.7167893,725.5670093,1387.793978,1031.376248,1100.452575,1223.822572,1091.490575,1332.483471,1311.316825,1387.71864,1315.877926,1153.803004,,,,,
PAS_chr4_0139,2319.029643,1538.996343,1035.339831,708.1460155,903.0004497,865.2552809,835.0685226,965.8915781,878.8823345,806.5486317,824.0080681,883.9663357,990.8191985,,,,,
PAS_FragB_0015,397.0756317,652.9056191,118.6975484,397.073295,816.9711895,1160.534287,1387.673062,1707.93044,1796.382797,1262.846787,1279.649741,1179.568602,1353.779777,,,,,
PAS_chr2-1_0482,3466.891988,2267.848614,1204.95149,535.2700466,771.9192586,715.4801639,601.5546936,739.1806772,617.6056822,636.0663492,558.651949,639.005787,604.7737868,,,,,
PAS_chr2-2_0489,369.1202881,511.5585636,199.0564935,241.437596,1315.337308,1484.28898,1668.267939,1593.511621,1288.513731,1482.824293,1173.816312,1296.712667,649.1726038,,,,,
PAS_chr3_0059,1380.28255,1239.707136,1342.117983,978.4872881,1047.681669,947.6166508,965.2574991,904.1282095,896.322776,855.0845433,892.5411914,859.6250133,920.4185351,,,,,
PAS_chr4_0422,1662.704614,1948.768643,1180.705746,612.4651539,804.1929716,832.3086111,786.1815465,945.4366104,838.4205757,845.2596221,889.8708422,823.6675852,926.0924841,,,,,
PAS_chr4_0880,977.7106416,1016.015435,1377.907156,893.5281422,1004.963351,883.5921169,934.9177897,1019.260389,967.0877532,1073.863674,1030.637587,958.5818977,927.2506315,,,,,
PAS_chr1-4_0516,36.18586851,58.74451156,1962.933538,987.3550719,976.6598238,1120.52454,1063.576,1000.170274,1288.971726,994.7968598,1059.791734,1235.922905,1200.151048,,,,,
PAS_chr1-3_0172,2435.804848,1645.834709,874.2485301,684.4990046,878.0369446,804.5701418,803.6290504,802.3072752,784.3514471,803.6858027,777.9003389,814.8562575,819.9289718,,,,,
PAS_chr3_0836,83.80666122,163.7364776,3541.595027,799.2180618,794.6637151,936.7253908,845.2475531,774.9044437,1032.176176,914.7825984,860.5787245,1297.124995,880.97198,,,,,
PAS_chr4_0046,588.7126802,658.0928755,657.7730937,1251.221267,1190.666475,1082.024085,1027.414701,1015.421839,1113.320286,1056.226645,1165.899978,1071.407982,1041.680404,,,,,
PAS_chr4_0042,1966.148376,1532.890711,105.0490961,177.2399034,278.9256163,849.1401064,1061.305074,1858.884808,1662.278426,1060.459175,617.2538712,843.5859923,826.1553292,,,,,
PAS_chr1-4_0510,773.9619508,1369.210309,986.1355934,987.3195954,956.6177985,956.7008169,943.6621896,982.3048815,1069.107966,1037.621503,945.771096,963.0280149,778.3568736,,,,,
PAS_chr1-3_0102,2104.984733,511.9607834,374.0771606,209.9733834,667.6847588,1188.125746,532.3062431,1267.469394,766.4062644,479.8636016,847.5533046,1368.983838,2415.693491,,,,,
PAS_chr1-1_0097,661.9115435,884.3515884,206.4532022,317.883563,535.0089052,1048.406466,1216.378932,2332.409679,1612.325798,1002.945801,882.0951953,934.9899976,1091.520956,,,,,
PAS_chr4_0720,1143.438306,745.9346533,455.7072399,791.8578298,843.6183871,917.4526174,897.2661468,1004.100325,1035.041249,1020.777635,1130.266482,1132.557044,1543.707555,,,,,
